id,item_id,dept_id,cat_id,store_id,state_id,d_1928,d_1929,d_1930,d_1931,d_1932,d_1933,d_1934,d_1935,d_1936,d_1937,d_1938,d_1939,d_1940,d_1941
HOUSEHOLD_2_216_TX_2_evaluation,HOUSEHOLD_2_216,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_217_TX_2_evaluation,HOUSEHOLD_2_217,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_218_TX_2_evaluation,HOUSEHOLD_2_218,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_219_TX_2_evaluation,HOUSEHOLD_2_219,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,1,1,0,1,0,1,0,0,1,1,1,1
HOUSEHOLD_2_220_TX_2_evaluation,HOUSEHOLD_2_220,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_221_TX_2_evaluation,HOUSEHOLD_2_221,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HOUSEHOLD_2_222_TX_2_evaluation,HOUSEHOLD_2_222,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HOUSEHOLD_2_223_TX_2_evaluation,HOUSEHOLD_2_223,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_224_TX_2_evaluation,HOUSEHOLD_2_224,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HOUSEHOLD_2_225_TX_2_evaluation,HOUSEHOLD_2_225,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2,1,2,2,2,2,2,2,2,2,2,2,2,2
HOUSEHOLD_2_226_TX_2_evaluation,HOUSEHOLD_2_226,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_227_TX_2_evaluation,HOUSEHOLD_2_227,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_228_TX_2_evaluation,HOUSEHOLD_2_228,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_229_TX_2_evaluation,HOUSEHOLD_2_229,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,1,0,1,1,0,0,0,0,0,1,0
HOUSEHOLD_2_230_TX_2_evaluation,HOUSEHOLD_2_230,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_231_TX_2_evaluation,HOUSEHOLD_2_231,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_232_TX_2_evaluation,HOUSEHOLD_2_232,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_233_TX_2_evaluation,HOUSEHOLD_2_233,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_234_TX_2_evaluation,HOUSEHOLD_2_234,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HOUSEHOLD_2_235_TX_2_evaluation,HOUSEHOLD_2_235,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_236_TX_2_evaluation,HOUSEHOLD_2_236,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,1,1,0,0,0,0,0,0,0,1
HOUSEHOLD_2_237_TX_2_evaluation,HOUSEHOLD_2_237,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_238_TX_2_evaluation,HOUSEHOLD_2_238,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_239_TX_2_evaluation,HOUSEHOLD_2_239,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,2,2,2,2,2,3,2,2,2,2,2,2,2
HOUSEHOLD_2_240_TX_2_evaluation,HOUSEHOLD_2_240,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_241_TX_2_evaluation,HOUSEHOLD_2_241,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,0,0,1,1,1,1,0,1,1,1,1,1
HOUSEHOLD_2_242_TX_2_evaluation,HOUSEHOLD_2_242,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_243_TX_2_evaluation,HOUSEHOLD_2_243,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_244_TX_2_evaluation,HOUSEHOLD_2_244,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,1,1,0,0,0,0,0,0,1,0
HOUSEHOLD_2_245_TX_2_evaluation,HOUSEHOLD_2_245,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_246_TX_2_evaluation,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_247_TX_2_evaluation,HOUSEHOLD_2_247,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,1,1,1,1,1,1,0,1,1,1,1
HOUSEHOLD_2_248_TX_2_evaluation,HOUSEHOLD_2_248,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,1,1,1,2,1,1,1,1,1,1,2
HOUSEHOLD_2_249_TX_2_evaluation,HOUSEHOLD_2_249,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_250_TX_2_evaluation,HOUSEHOLD_2_250,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,1,0,1,1,1,1,0,0,0,1,1,1
HOUSEHOLD_2_251_TX_2_evaluation,HOUSEHOLD_2_251,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_252_TX_2_evaluation,HOUSEHOLD_2_252,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_253_TX_2_evaluation,HOUSEHOLD_2_253,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_254_TX_2_evaluation,HOUSEHOLD_2_254,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_255_TX_2_evaluation,HOUSEHOLD_2_255,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_256_TX_2_evaluation,HOUSEHOLD_2_256,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_257_TX_2_evaluation,HOUSEHOLD_2_257,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_258_TX_2_evaluation,HOUSEHOLD_2_258,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_259_TX_2_evaluation,HOUSEHOLD_2_259,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_260_TX_2_evaluation,HOUSEHOLD_2_260,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_261_TX_2_evaluation,HOUSEHOLD_2_261,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_262_TX_2_evaluation,HOUSEHOLD_2_262,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,1,1,1,1,0,0,0,0,0,0
HOUSEHOLD_2_263_TX_2_evaluation,HOUSEHOLD_2_263,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_264_TX_2_evaluation,HOUSEHOLD_2_264,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,1,1,1,1,1,1,1,1,0,0,0,1
HOUSEHOLD_2_265_TX_2_evaluation,HOUSEHOLD_2_265,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HOUSEHOLD_2_266_TX_2_evaluation,HOUSEHOLD_2_266,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,0,1,1,1,0,0,1,1,1,1,1
HOUSEHOLD_2_267_TX_2_evaluation,HOUSEHOLD_2_267,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,1,1,1,1,1,1,0,0,0,1,1
HOUSEHOLD_2_268_TX_2_evaluation,HOUSEHOLD_2_268,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_269_TX_2_evaluation,HOUSEHOLD_2_269,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_270_TX_2_evaluation,HOUSEHOLD_2_270,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,1,0,0,0,0,0,1,1
HOUSEHOLD_2_271_TX_2_evaluation,HOUSEHOLD_2_271,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_272_TX_2_evaluation,HOUSEHOLD_2_272,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_273_TX_2_evaluation,HOUSEHOLD_2_273,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,1,0,1,0,0,0,0,0
HOUSEHOLD_2_274_TX_2_evaluation,HOUSEHOLD_2_274,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_275_TX_2_evaluation,HOUSEHOLD_2_275,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_276_TX_2_evaluation,HOUSEHOLD_2_276,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_277_TX_2_evaluation,HOUSEHOLD_2_277,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_278_TX_2_evaluation,HOUSEHOLD_2_278,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_279_TX_2_evaluation,HOUSEHOLD_2_279,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_280_TX_2_evaluation,HOUSEHOLD_2_280,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,1,1,0,0,0,0,1,0,0
HOUSEHOLD_2_281_TX_2_evaluation,HOUSEHOLD_2_281,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_282_TX_2_evaluation,HOUSEHOLD_2_282,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,0,0,1,1,0,0,0,0,0,1,1
HOUSEHOLD_2_283_TX_2_evaluation,HOUSEHOLD_2_283,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_284_TX_2_evaluation,HOUSEHOLD_2_284,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,1,0,0,0,1,0,0,0,0,0,0,1,0
HOUSEHOLD_2_285_TX_2_evaluation,HOUSEHOLD_2_285,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_286_TX_2_evaluation,HOUSEHOLD_2_286,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,1,1,0,0,1,1,0,1,1
HOUSEHOLD_2_287_TX_2_evaluation,HOUSEHOLD_2_287,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_288_TX_2_evaluation,HOUSEHOLD_2_288,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_289_TX_2_evaluation,HOUSEHOLD_2_289,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2,3,2,3,3,3,4,4,4,3,4,4,4,5
HOUSEHOLD_2_290_TX_2_evaluation,HOUSEHOLD_2_290,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_291_TX_2_evaluation,HOUSEHOLD_2_291,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_292_TX_2_evaluation,HOUSEHOLD_2_292,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_293_TX_2_evaluation,HOUSEHOLD_2_293,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_294_TX_2_evaluation,HOUSEHOLD_2_294,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,5,5,5,5,5,6,6,5,6,5,5,6,6,7
HOUSEHOLD_2_295_TX_2_evaluation,HOUSEHOLD_2_295,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_296_TX_2_evaluation,HOUSEHOLD_2_296,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_297_TX_2_evaluation,HOUSEHOLD_2_297,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_298_TX_2_evaluation,HOUSEHOLD_2_298,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,1,1,1,0,0,0,0,0,0
HOUSEHOLD_2_299_TX_2_evaluation,HOUSEHOLD_2_299,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2,2,2,2,2,2,2,2,2,2,2,2,2,3
HOUSEHOLD_2_300_TX_2_evaluation,HOUSEHOLD_2_300,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HOUSEHOLD_2_301_TX_2_evaluation,HOUSEHOLD_2_301,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,1,0,1,0,1,0,1,1,0,0,1,1
HOUSEHOLD_2_302_TX_2_evaluation,HOUSEHOLD_2_302,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_303_TX_2_evaluation,HOUSEHOLD_2_303,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_304_TX_2_evaluation,HOUSEHOLD_2_304,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_305_TX_2_evaluation,HOUSEHOLD_2_305,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_306_TX_2_evaluation,HOUSEHOLD_2_306,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_307_TX_2_evaluation,HOUSEHOLD_2_307,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_308_TX_2_evaluation,HOUSEHOLD_2_308,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_309_TX_2_evaluation,HOUSEHOLD_2_309,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_310_TX_2_evaluation,HOUSEHOLD_2_310,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,0,1,1,1,0,1,0,0,0,0,1
HOUSEHOLD_2_311_TX_2_evaluation,HOUSEHOLD_2_311,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2,1,0,0,1,1,1,0,0,0,0,1,1,1
HOUSEHOLD_2_312_TX_2_evaluation,HOUSEHOLD_2_312,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2,0,1,1,1,2,1,1,0,1,1,1,1,1
HOUSEHOLD_2_313_TX_2_evaluation,HOUSEHOLD_2_313,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,1,1,0,0,0,0,0,0
HOUSEHOLD_2_314_TX_2_evaluation,HOUSEHOLD_2_314,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_315_TX_2_evaluation,HOUSEHOLD_2_315,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_316_TX_2_evaluation,HOUSEHOLD_2_316,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,1,1,0,1,0,0,1,1,1
HOUSEHOLD_2_317_TX_2_evaluation,HOUSEHOLD_2_317,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_318_TX_2_evaluation,HOUSEHOLD_2_318,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_319_TX_2_evaluation,HOUSEHOLD_2_319,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,1,1,1,1,1,0,1,1,1,1,1,1,1
HOUSEHOLD_2_320_TX_2_evaluation,HOUSEHOLD_2_320,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_321_TX_2_evaluation,HOUSEHOLD_2_321,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_322_TX_2_evaluation,HOUSEHOLD_2_322,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,1,1,1,1,2,1,1,1,1,1,1
HOUSEHOLD_2_323_TX_2_evaluation,HOUSEHOLD_2_323,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,0,1,1,1,1,1,0,1,1,2,2,1
HOUSEHOLD_2_324_TX_2_evaluation,HOUSEHOLD_2_324,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_325_TX_2_evaluation,HOUSEHOLD_2_325,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,1,0,1,1,1,1,1,1,1,0,1,1,1
HOUSEHOLD_2_326_TX_2_evaluation,HOUSEHOLD_2_326,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_327_TX_2_evaluation,HOUSEHOLD_2_327,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_328_TX_2_evaluation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_329_TX_2_evaluation,HOUSEHOLD_2_329,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_330_TX_2_evaluation,HOUSEHOLD_2_330,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_331_TX_2_evaluation,HOUSEHOLD_2_331,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_332_TX_2_evaluation,HOUSEHOLD_2_332,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_333_TX_2_evaluation,HOUSEHOLD_2_333,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_334_TX_2_evaluation,HOUSEHOLD_2_334,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_335_TX_2_evaluation,HOUSEHOLD_2_335,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,1,1,0,0,0,1,1,0,0
HOUSEHOLD_2_336_TX_2_evaluation,HOUSEHOLD_2_336,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_337_TX_2_evaluation,HOUSEHOLD_2_337,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_338_TX_2_evaluation,HOUSEHOLD_2_338,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_339_TX_2_evaluation,HOUSEHOLD_2_339,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HOUSEHOLD_2_340_TX_2_evaluation,HOUSEHOLD_2_340,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,1,1,1,1,1,1,1,1,2,1,1
HOUSEHOLD_2_341_TX_2_evaluation,HOUSEHOLD_2_341,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,1,1,0,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_342_TX_2_evaluation,HOUSEHOLD_2_342,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2,2,2,1,2,2,2,2,2,2,2,2,2,2
HOUSEHOLD_2_343_TX_2_evaluation,HOUSEHOLD_2_343,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,1,1,0,0,0,1,1,1,1
HOUSEHOLD_2_344_TX_2_evaluation,HOUSEHOLD_2_344,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2,1,0,1,1,1,1,1,1,1,1,2,1,2
HOUSEHOLD_2_345_TX_2_evaluation,HOUSEHOLD_2_345,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_346_TX_2_evaluation,HOUSEHOLD_2_346,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2,1,0,1,1,3,3,2,2,1,1,1,2,3
HOUSEHOLD_2_347_TX_2_evaluation,HOUSEHOLD_2_347,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_348_TX_2_evaluation,HOUSEHOLD_2_348,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,1,0,1,1,1,1,1,0,0,1,0,1,1
HOUSEHOLD_2_349_TX_2_evaluation,HOUSEHOLD_2_349,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_350_TX_2_evaluation,HOUSEHOLD_2_350,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_351_TX_2_evaluation,HOUSEHOLD_2_351,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_352_TX_2_evaluation,HOUSEHOLD_2_352,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_353_TX_2_evaluation,HOUSEHOLD_2_353,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1,0,0,1,0,1,1,1,0,0,0,1,1,1
HOUSEHOLD_2_354_TX_2_evaluation,HOUSEHOLD_2_354,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,1,0,1,1,0,0,0,1,1,1
HOUSEHOLD_2_355_TX_2_evaluation,HOUSEHOLD_2_355,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_356_TX_2_evaluation,HOUSEHOLD_2_356,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HOUSEHOLD_2_357_TX_2_evaluation,HOUSEHOLD_2_357,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HOUSEHOLD_2_358_TX_2_evaluation,HOUSEHOLD_2_358,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,1,0,1,1,1,0,1,1,1,1,1,1
HOUSEHOLD_2_359_TX_2_evaluation,HOUSEHOLD_2_359,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,0,0,0,1,0,0,0,0,0,0,0,0,1,0
